"","AZUAY","BOLIVAR","CAÑAR","CARCHI","CHIMBORAZO","COTOPAXI","EL ORO","ESMERALDAS","GALAPAGOS","GUAYAS","IMBABURA","LOJA","LOS RIOS","MANABI","MORONA SANTIAGO","NAPO","ORELLANA","PASTAZA","PICHINCHA","SANTA ELENA","SANTO DOMINGO DE LOS TSACHILAS","SUCUMBIOS","TUNGURAHUA","ZAMORA CHINCHIPE"
"200",279971.302179173,26743.24224942,63476.1536799245,33561.1500852264,88184.5064471723,94031.4783231392,210601.206992743,86866.8607824615,18812.4650003596,1384573.23497168,106058.315751427,108239.260219766,157227.654768679,322616.896181302,26624.504168391,23514.9536105362,45578.1211850598,21168.1782635082,1859671.05189228,65062.0157283221,124323.008403361,39043.7897798943,163570.209376793,29923.9435151053
"201",280572.203353454,26808.6973152391,64587.6682172044,33640.8281547889,88382.8907889814,94256.6796891404,211176.425196658,87070.3670695859,18871.5856595599,1387823.1604411,106300.881028437,108488.80102305,157687.557084216,323438.098961805,26691.3464534111,23573.8975524385,45718.3785240244,21219.7135722202,1863984.44526289,65266.0131972673,124712.613445378,39123.8731434434,163969.770441487,30003.3970955625
"202",281173.104527761,27113.9589577499,65013.3722816598,33720.5062243514,88581.2751307905,94481.8810551415,211751.643400574,87273.8733567103,18930.7063187602,1391073.08591052,106543.446305447,108738.341826334,158147.459399752,324290.602255468,26758.1887384312,23632.8414943407,45858.6358629891,21271.2488809323,1868297.83863351,65470.0106662125,125102.218487395,39203.9565069925,164369.331506182,30082.8506760198
"203",281774.005702063,27176.5867483892,65052.6419719919,33800.184293914,88779.6594725997,94707.0824211427,212326.861604489,87477.3796438347,18989.8269779605,1394323.01137993,106786.011582458,108987.882629619,158607.361715289,325128.513748545,26825.0310234512,23691.785436243,45998.8932019537,21322.7841896444,1872611.23200412,65674.0081351577,125491.823529412,39284.0398705416,164768.892570876,30162.304256477
"204",282374.906876352,26209.6635142086,63207.2156656281,33879.8623634765,88978.0438144088,94932.2837871439,212902.079808405,87680.8859309591,19048.9476371609,1397572.93684935,107028.576859468,109237.423432903,159067.264030825,325938.240599455,26891.8733084713,23750.7293781452,46139.1505409184,21374.3194983565,1876924.62537473,65878.0056041029,125881.428571429,39364.1232340907,165168.453635571,30241.7578369342
"205",282975.808050662,26493.0655156791,62484.4543765868,33959.540433039,89176.4281562179,95157.4851531451,213477.29801232,87884.3922180835,19108.0682963612,1400822.86231877,107271.142136478,109486.964236188,159527.166346362,326776.278190413,26958.7155934913,23809.6733200475,46279.407879883,21425.8548070686,1881238.01874534,66082.0030730481,126271.033613445,39444.2065976398,165568.014700265,30321.2114173915
"206",283576.709224954,26206.4270107368,62667.3703481913,34039.2185026015,89374.812498027,95382.6865191462,214052.516216236,88087.8985052079,19167.1889555615,1404072.78778818,107513.707413488,109736.505039472,159987.068661898,327609.81188828,27025.5578785114,23868.6172619497,46419.6652188477,21477.3901157807,1885551.41211595,66286.0005419933,126660.638655462,39524.2899611889,165967.57576496,30400.6649978487
"207",284177.610399253,27082.40068568,62835.7074874601,34118.896572164,89573.1968398361,95607.8878851474,214627.734420151,88291.4047923323,19226.3096147619,1407322.7132576,107756.272690499,109986.045842756,160446.970977435,328447.385190323,27092.4001635314,23927.561203852,46559.9225578123,21528.9254244928,1889864.80548657,66489.9980109385,127050.243697479,39604.373324738,166367.136829654,30480.1185783059
"208",284778.511573558,27258.7492970228,62578.9424326335,34198.5746417265,89771.5811816453,95833.0892511486,215202.952624067,88494.9110794567,19285.4302739622,1410572.63872702,107998.837967509,110235.586646041,160906.873292971,329282.042764638,27159.2424485515,23986.5051457543,46700.179896777,21580.4607332049,1894178.19885718,66693.9954798837,127439.848739496,39684.4566882871,166766.697894349,30559.5721587632
"209",285379.41274785,27034.2714087102,62835.4805443384,34278.252711289,89969.9655234544,96058.2906171497,215778.170827982,88698.4173665811,19344.5509331625,1413822.56419643,108241.403244519,110485.127449325,161366.775608508,330119.112868785,27226.0847335715,24045.4490876565,46840.4372357416,21631.996041917,1898491.59222779,66897.9929488289,127829.453781513,39764.5400518362,167166.258959043,30639.0257392204
"210",285980.313922154,27339.520816857,63244.2014392171,34357.9307808515,90168.3498652635,96283.4919831509,216353.389031898,88901.9236537055,19403.6715923628,1417072.48966585,108483.968521529,110734.66825261,161826.677924044,330967.543209658,27292.9270185916,24104.3930295588,46980.6945747063,21683.531350629,1902804.9855984,67101.9904177741,128219.058823529,39844.6234153853,167565.820023737,30718.4793196776
"211",286581.215096452,26938.7011972524,65426.4675208415,34437.608850414,90366.7342070726,96508.6933491521,216928.607235813,89105.4299408298,19462.7922515632,1420322.41513526,108726.53379854,110984.209055894,162286.580239581,331804.275484557,27359.7693036116,24163.336971461,47120.9519136709,21735.0666593411,1907118.37896901,67305.9878867193,128608.663865546,39924.7067789344,167965.381088432,30797.9329001349
"212",287182.116270748,27436.2037357185,65453.9265857704,34517.2869199765,90565.1185488817,96733.8947151532,217503.825439729,89308.9362279543,19521.9129107635,1423572.34060468,108969.09907555,111233.749859179,162746.482555117,332650.636215527,27426.6115886317,24222.2809133633,47261.2092526356,21786.6019680532,1911431.77233963,67509.9853556645,128998.268907563,40004.7901424835,168364.942153126,30877.3864805921
"213",287783.017445051,27501.6588020508,66565.4411230503,34596.964989539,90763.5028906909,96959.0960811544,218079.043643644,89512.4425150786,19581.0335699638,1426822.2660741,109211.66435256,111483.290662463,163206.384870654,333475.76790648,27493.4538736518,24281.2248552655,47401.4665916002,21838.1372767653,1915745.16571024,67713.9828246097,129387.87394958,40084.8735060326,168764.503217821,30956.8400610493
"214",288383.918619347,27806.9204450424,66991.1451875057,34676.6430591015,90961.8872325,97184.2974471556,218654.26184756,89715.948802203,19640.1542291642,1430072.19154351,109454.22962957,111732.831465747,163666.28718619,334324.089382375,27560.2961586718,24340.1687971678,47541.7239305649,21889.6725854774,1920058.55908085,67917.9802935549,129777.478991597,40164.9568695817,169164.064282515,31036.2936415066
"215",288984.819793647,27869.5482361322,67030.4148778378,34756.321128664,91160.2715743091,97409.4988131568,219229.480051475,89919.4550893274,19699.2748883645,1433322.11701293,109696.79490658,111982.372269032,164126.189501727,335161.600149967,27627.1384436919,24399.11273907,47681.9812695295,21941.2078941895,1924371.95245146,68121.9777625001,130167.084033613,40245.0402331308,169563.62534721,31115.7472219638
"216",289585.720967947,26902.6250023737,65184.988571474,34835.9991982265,91358.6559161182,97634.7001791579,219804.698255391,90122.9613764518,19758.3955475648,1436572.04248235,109939.360183591,112231.913072316,164586.091817263,335978.229605256,27693.9807287119,24458.0566809723,47822.2386084942,21992.7432029016,1928685.34582208,68325.9752314453,130556.68907563,40325.1235966799,169963.186411904,31195.200802421
"217",290186.622142243,27186.0270042399,64462.2272824327,34915.677267789,91557.0402579273,97859.9015451591,220379.916459306,90326.4676635762,19817.5162067651,1439821.96795176,110181.925460601,112481.453875601,165045.9941328,336815.833795686,27760.823013732,24517.0006228746,47962.4959474588,22044.2785116137,1932998.73919269,68529.9727003905,130946.294117647,40405.206960229,170362.747476599,31274.6543828783
"218",290787.523316545,26899.3884996682,64645.1432540372,34995.3553373515,91755.4245997364,98085.1029111603,220955.134663222,90529.9739507006,19876.6368659655,1443071.89342118,110424.490737611,112730.994678885,165505.896448336,337650.101161838,27827.665298752,24575.9445647768,48102.7532864235,22095.8138203258,1937312.1325633,68733.9701693357,131335.899159664,40485.2903237781,170762.308541293,31354.1079633355
"219",291388.424490843,27775.3621749587,64813.4803933061,35075.033406914,91953.8089415456,98310.3042771614,221530.352867137,90733.480237825,19935.7575251658,1446321.8188906,110667.056014621,112980.535482169,165965.798763872,338487.361371961,27894.5075837721,24634.8885066791,48243.0106253881,22147.3491290378,1941625.52593391,68937.9676382809,131725.504201681,40565.3736873272,171161.869605988,31433.5615437927
"220",291989.325665141,27951.7107866269,64556.7153384794,35154.7114764765,92152.1932833547,98535.5056431626,222105.571071053,90936.9865249494,19994.8781843661,1449571.74436001,110909.621291632,113230.076285454,166425.701079409,339322.461390696,27961.3498687921,24693.8324485813,48383.2679643528,22198.8844377499,1945938.91930452,69141.9651072261,132115.109243697,40645.4570508763,171561.430670682,31513.01512425
"221",292590.226839442,27727.2328986192,64813.2534501843,35234.389546039,92350.5776251638,98760.7070091638,222680.789274968,91140.4928120738,20053.9988435665,1452821.66982943,111152.186568642,113479.617088738,166885.603394945,340159.348793801,28028.1921538122,24752.7763904836,48523.5253033174,22250.419746462,1950252.31267514,69345.9625761713,132504.714285714,40725.5404144254,171960.991735377,31592.4687047072
"222",293191.128013739,28032.4823070517,65221.9743450631,35314.0676156016,92548.9619669729,98985.9083751649,223256.007478883,91343.9990991982,20113.1195027668,1456071.59529884,111394.751845652,113729.157892023,167345.505710482,341004.652718553,28095.0344388322,24811.7203323858,48663.7826422821,22301.9550551741,1954565.70604575,69549.9600451165,132894.319327731,40805.6237779745,172360.552800071,31671.9222851644
"223",293792.029188039,27631.6626877148,67404.2404266875,35393.7456851641,92747.3463087821,99211.1097411661,223831.225682799,91547.5053863226,20172.2401619671,1459321.52076826,111637.317122662,113978.698695307,167805.408026018,341841.289832227,28161.8767238523,24870.6642742881,48804.0399812467,22353.4903638862,1958879.09941636,69753.9575140617,133283.924369748,40885.7071415236,172760.113864766,31751.3758656216
"224",294392.930362338,28129.1652264317,67431.6994916163,35473.4237547266,92945.7306505912,99436.3111071673,224406.443886714,91751.011673447,20231.3608211674,1462571.44623768,111879.882399673,114228.239498591,168265.310341555,342685.060433601,28228.7190088724,24929.6082161903,48944.2973202114,22405.0256725983,1963192.49278697,69957.9549830068,133673.529411765,40965.7905050727,173159.67492946,31830.8294460789
"225",294993.831536636,28194.6202929991,68543.2140288963,35553.1018242891,93144.1149924003,99661.5124731684,224981.66209063,91954.5179605714,20290.4814803678,1465821.37170709,112122.447676683,114477.780301876,168725.212657091,343513.102958249,28295.5612938924,24988.5521580926,49084.554659176,22456.5609813104,1967505.88615758,70161.952451952,134063.134453781,41045.8738686218,173559.235994154,31910.2830265361
